,state,drug_name,year,grams
13302,VERMONT,FENTANYL BASE,2006,999.19
13303,VERMONT,FENTANYL BASE,2007,1097.24
13304,VERMONT,FENTANYL BASE,2008,2071.09
13305,VERMONT,FENTANYL BASE,2009,1163.03
13306,VERMONT,FENTANYL BASE,2010,1427.42
13307,VERMONT,FENTANYL BASE,2011,1256.09
13308,VERMONT,FENTANYL BASE,2012,1299.39
13309,VERMONT,FENTANYL BASE,2013,1264.05
13310,VERMONT,FENTANYL BASE,2014,1220.3
13311,VERMONT,FENTANYL BASE,2015,1162.56
13312,VERMONT,HYDROCODON,2011,34441.7
13313,VERMONT,HYDROCODONE,2006,28486.44
13314,VERMONT,HYDROCODONE,2007,31560.09
13315,VERMONT,HYDROCODONE,2008,55137.44
13316,VERMONT,HYDROCODONE,2009,42279.08
13317,VERMONT,HYDROCODONE,2010,33251.9
13318,VERMONT,HYDROCODONE,2012,34633.19
13319,VERMONT,HYDROCODONE,2013,32528.67
13320,VERMONT,HYDROCODONE,2014,29376.32
13321,VERMONT,HYDROCODONE,2015,26439.1
13322,VERMONT,HYDROMORPHONE,2006,3575.23
13323,VERMONT,HYDROMORPHONE,2007,4150.7
13324,VERMONT,HYDROMORPHONE,2008,8668.37
13325,VERMONT,HYDROMORPHONE,2009,4974.12
13326,VERMONT,HYDROMORPHONE,2010,5185.13
13327,VERMONT,HYDROMORPHONE,2011,5814.61
13328,VERMONT,HYDROMORPHONE,2012,5828.18
13329,VERMONT,HYDROMORPHONE,2013,6089.85
13330,VERMONT,HYDROMORPHONE,2014,5978.14
13331,VERMONT,HYDROMORPHONE,2015,5694.46
13332,VERMONT,LEVORPHANOL,2006,2.4
13333,VERMONT,LEVORPHANOL,2007,1
13334,VERMONT,LEVORPHANOL,2008,15.45
13335,VERMONT,LEVORPHANOL,2009,14.05
13336,VERMONT,LEVORPHANOL,2010,1.28
13337,VERMONT,LEVORPHANOL,2012,1.04
13338,VERMONT,LEVORPHANOL,2013,23.44
13339,VERMONT,LEVORPHANOL,2014,32.5
13340,VERMONT,LEVORPHANOL,2015,21.24
13341,VERMONT,LISDEXAMFETAMINE,2007,554.77
13342,VERMONT,LISDEXAMFETAMINE,2008,7593.3
13343,VERMONT,LISDEXAMFETAMINE,2009,8297
13344,VERMONT,LISDEXAMFETAMINE,2010,10101.67
13345,VERMONT,LISDEXAMFETAMINE,2011,13238.5
13346,VERMONT,LISDEXAMFETAMINE,2012,15705.24
13347,VERMONT,LISDEXAMFETAMINE,2013,18639.23
13348,VERMONT,LISDEXAMFETAMINE,2014,20437.71
13349,VERMONT,LISDEXAMFETAMINE,2015,22416.99
13350,VERMONT,MEPERIDINE (PETHIDINE),2006,4855.14
13351,VERMONT,MEPERIDINE (PETHIDINE),2007,4501.93
13352,VERMONT,MEPERIDINE (PETHIDINE),2008,7574.09
13353,VERMONT,MEPERIDINE (PETHIDINE),2009,3669.46
13354,VERMONT,MEPERIDINE (PETHIDINE),2010,3305.16
13355,VERMONT,MEPERIDINE (PETHIDINE),2011,2617.12
13356,VERMONT,MEPERIDINE (PETHIDINE),2012,2149.16
13357,VERMONT,MEPERIDINE (PETHIDINE),2013,2176.57
13358,VERMONT,MEPERIDINE (PETHIDINE),2014,1814.9
13359,VERMONT,MEPERIDINE (PETHIDINE),2015,1700.95
13360,VERMONT,METHADONE,2006,29322.96
13361,VERMONT,METHADONE,2007,34880.62
13362,VERMONT,METHADONE,2008,65176.08
13363,VERMONT,METHADONE,2009,40529.3
13364,VERMONT,METHADONE,2010,39531.88
13365,VERMONT,METHADONE,2011,43180.55
13366,VERMONT,METHADONE,2012,44436.83
13367,VERMONT,METHADONE,2013,51694.79
13368,VERMONT,METHADONE,2014,59180.48
13369,VERMONT,METHADONE,2015,68475.36
13370,VERMONT,"METHYLONE (3,4-METHYLENEDIOXY-N-METHYLCATH",2012,0
13371,VERMONT,METHYLPHENIDATE,2006,54533.67
13372,VERMONT,METHYLPHENIDATE,2007,57440.95
13373,VERMONT,METHYLPHENIDATE,2008,104239.69
13374,VERMONT,METHYLPHENIDATE,2009,61500.16
13375,VERMONT,METHYLPHENIDATE,2010,66098.22
13376,VERMONT,METHYLPHENIDATE,2011,70823.77
13377,VERMONT,METHYLPHENIDATE (DL;D;L;ISOMERS),2012,73914.12
13378,VERMONT,METHYLPHENIDATE (DL;D;L;ISOMERS),2013,74038.19
13379,VERMONT,METHYLPHENIDATE (DL;D;L;ISOMERS),2014,76790.58
13380,VERMONT,METHYLPHENIDATE (DL;D;L;ISOMERS),2015,76825.63
13381,VERMONT,MORPHINE,2006,55871.2
13382,VERMONT,MORPHINE,2007,57609.04
13383,VERMONT,MORPHINE,2008,103726.6
13384,VERMONT,MORPHINE,2009,62029.92
13385,VERMONT,MORPHINE,2010,61041.14
13386,VERMONT,MORPHINE,2011,60538.72
13387,VERMONT,MORPHINE,2012,58769.8
13388,VERMONT,MORPHINE,2013,56520.4
13389,VERMONT,MORPHINE,2014,55201.36
13390,VERMONT,MORPHINE,2015,51632.98
13391,VERMONT,NABILONE,2007,0.22
13392,VERMONT,NABILONE,2008,0.12
13393,VERMONT,NABILONE,2014,0
13394,VERMONT,NALOXONE,2006,1201.98
13395,VERMONT,NALOXONE,2007,1719.9
13396,VERMONT,NOROXYMORPHONE,2014,1.26
13397,VERMONT,NOROXYMORPHONE,2015,5.38
13398,VERMONT,OPIUM COMBINATION PRODUCT (C-III),2013,0.38
13399,VERMONT,OPIUM POWDERED,2006,188.28
13400,VERMONT,OPIUM POWDERED,2007,147.24
13401,VERMONT,OPIUM POWDERED,2008,234
13402,VERMONT,OPIUM POWDERED,2009,203.4
13403,VERMONT,OPIUM POWDERED,2010,159.48
13404,VERMONT,OPIUM POWDERED,2011,226.44
13405,VERMONT,OPIUM POWDERED,2012,191.52
13406,VERMONT,OPIUM POWDERED,2013,154.44
13407,VERMONT,OPIUM POWDERED,2014,192.6
13408,VERMONT,OPIUM POWDERED,2015,163.08
13409,VERMONT,OPIUM TINCTURE,2011,3.25
13410,VERMONT,OPIUM TINCTURE,2012,4.88
13411,VERMONT,OXYCODONE,2006,87552.32
13412,VERMONT,OXYCODONE,2007,100136.43
13413,VERMONT,OXYCODONE,2008,187609.66
13414,VERMONT,OXYCODONE,2009,117481.82
13415,VERMONT,OXYCODONE,2010,124229.12
13416,VERMONT,OXYCODONE,2011,121561.94
13417,VERMONT,OXYCODONE,2012,119068.86
13418,VERMONT,OXYCODONE,2013,117724.49
13419,VERMONT,OXYCODONE,2014,117412.59
13420,VERMONT,OXYCODONE,2015,110789.7
13421,VERMONT,OXYMORPHONE,2006,29.77
13422,VERMONT,OXYMORPHONE,2007,463.67
13423,VERMONT,OXYMORPHONE,2008,1693.53
13424,VERMONT,OXYMORPHONE,2009,1251.03
13425,VERMONT,OXYMORPHONE,2010,1266.92
13426,VERMONT,OXYMORPHONE,2011,2079.37
13427,VERMONT,OXYMORPHONE,2012,1813.01
13428,VERMONT,OXYMORPHONE,2013,1844.08
13429,VERMONT,OXYMORPHONE,2014,2023.72
13430,VERMONT,OXYMORPHONE,2015,1967.19
13431,VERMONT,PENTOBARBITAL (SCHEDULE 2),2006,38787.14
13432,VERMONT,PENTOBARBITAL (SCHEDULE 2),2007,43534.69
13433,VERMONT,PENTOBARBITAL (SCHEDULE 2),2008,74469.19
13434,VERMONT,PENTOBARBITAL (SCHEDULE 2),2009,48129.33
13435,VERMONT,PENTOBARBITAL (SCHEDULE 2),2010,45196.48
13436,VERMONT,PENTOBARBITAL (SCHEDULE 2),2011,50267.9
13437,VERMONT,PENTOBARBITAL (SCHEDULE 2),2012,44076.72
13438,VERMONT,PENTOBARBITAL (SCHEDULE 2),2013,49541.28
13439,VERMONT,PENTOBARBITAL (SCHEDULE 2),2014,46067.18
13440,VERMONT,PENTOBARBITAL (SCHEDULE 2),2015,50129.54
13441,VERMONT,PHENCYCLIDINE (PCP),2012,0.02
13442,VERMONT,REMIFENTANIL,2006,0.16
13443,VERMONT,REMIFENTANIL,2007,0.27
13444,VERMONT,REMIFENTANIL,2008,0.52
13445,VERMONT,REMIFENTANIL,2009,0.64
13446,VERMONT,REMIFENTANIL,2010,0.62
13447,VERMONT,REMIFENTANIL,2011,1.04
13448,VERMONT,REMIFENTANIL,2012,2.01
13449,VERMONT,REMIFENTANIL,2013,0.96
13450,VERMONT,REMIFENTANIL,2014,1.06
13451,VERMONT,REMIFENTANIL,2015,1.24
13452,VERMONT,SECOBARBITAL (SCHEDULE 2),2006,18.3
13453,VERMONT,SECOBARBITAL (SCHEDULE 2),2007,18.3
13454,VERMONT,SECOBARBITAL (SCHEDULE 2),2008,27.48
13455,VERMONT,SECOBARBITAL (SCHEDULE 2),2009,36.63
13456,VERMONT,SECOBARBITAL (SCHEDULE 2),2010,9.16
13457,VERMONT,SECOBARBITAL (SCHEDULE 2),2011,18.31
13458,VERMONT,SECOBARBITAL (SCHEDULE 2),2013,18.32
13459,VERMONT,SECOBARBITAL (SCHEDULE 2),2014,36.62
13460,VERMONT,SECOBARBITAL (SCHEDULE 2),2015,137.34
13461,VERMONT,SUFENTANIL BASE,2006,0.03
13462,VERMONT,SUFENTANIL BASE,2007,0.14
13463,VERMONT,SUFENTANIL BASE,2008,0.28
13464,VERMONT,SUFENTANIL BASE,2009,0.12
13465,VERMONT,SUFENTANIL BASE,2010,0.12
13466,VERMONT,SUFENTANIL BASE,2011,0.08
13467,VERMONT,SUFENTANIL BASE,2012,0.1
13468,VERMONT,SUFENTANIL BASE,2013,0.04
13469,VERMONT,SUFENTANIL BASE,2014,0.02
13470,VERMONT,SUFENTANIL BASE,2015,0.04
13471,VERMONT,TAPENTADOL,2009,615
13472,VERMONT,TAPENTADOL,2010,1130
13473,VERMONT,TAPENTADOL,2011,3194.5
13474,VERMONT,TAPENTADOL,2012,5333
13475,VERMONT,TAPENTADOL,2013,5948
13476,VERMONT,TAPENTADOL,2014,5735.5
13477,VERMONT,TAPENTADOL,2015,5978.5
13478,VERMONT,TESTOSTERONE,2013,1.2
13479,VIRGIN ISLANDS,AMPHETAMINE,2006,321.44
13480,VIRGIN ISLANDS,AMPHETAMINE,2007,538.92
13481,VIRGIN ISLANDS,AMPHETAMINE,2008,847.61
13482,VIRGIN ISLANDS,AMPHETAMINE,2009,545.72
13483,VIRGIN ISLANDS,AMPHETAMINE,2010,613.38
13484,VIRGIN ISLANDS,AMPHETAMINE,2011,754.53
13485,VIRGIN ISLANDS,AMPHETAMINE,2012,901.15
13486,VIRGIN ISLANDS,AMPHETAMINE,2013,970.16
13487,VIRGIN ISLANDS,AMPHETAMINE,2014,942.02
13488,VIRGIN ISLANDS,AMPHETAMINE,2015,1081.71
13489,VIRGIN ISLANDS,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21CFR 1,2013,5
13490,VIRGIN ISLANDS,BUPRENORPHINE,2006,36.12
13491,VIRGIN ISLANDS,BUPRENORPHINE,2007,64.23
13492,VIRGIN ISLANDS,BUPRENORPHINE,2008,144.65
13493,VIRGIN ISLANDS,BUPRENORPHINE,2009,88.76
13494,VIRGIN ISLANDS,BUPRENORPHINE,2010,65.76
13495,VIRGIN ISLANDS,BUPRENORPHINE,2011,88.5
13496,VIRGIN ISLANDS,BUPRENORPHINE,2012,93.85
13497,VIRGIN ISLANDS,BUPRENORPHINE,2013,80.51
13498,VIRGIN ISLANDS,BUPRENORPHINE,2014,74.76
13499,VIRGIN ISLANDS,BUPRENORPHINE,2015,82.77
13500,VIRGIN ISLANDS,BUTALBITAL,2006,115
13501,VIRGIN ISLANDS,BUTALBITAL,2007,310
13502,VIRGIN ISLANDS,BUTALBITAL,2008,450
13503,VIRGIN ISLANDS,BUTALBITAL,2009,325
13504,VIRGIN ISLANDS,BUTALBITAL,2010,270
13505,VIRGIN ISLANDS,BUTALBITAL,2011,290
13506,VIRGIN ISLANDS,BUTALBITAL,2012,195
13507,VIRGIN ISLANDS,BUTALBITAL,2013,285
13508,VIRGIN ISLANDS,BUTALBITAL,2014,235
13509,VIRGIN ISLANDS,BUTALBITAL,2015,255
13510,VIRGIN ISLANDS,COCAINE,2010,0.36
13511,VIRGIN ISLANDS,COCAINE,2012,0.57
13512,VIRGIN ISLANDS,CODEINE,2006,4533.67
13513,VIRGIN ISLANDS,CODEINE,2007,5121.67
13514,VIRGIN ISLANDS,CODEINE,2008,6961.26
13515,VIRGIN ISLANDS,CODEINE,2009,3659.54
13516,VIRGIN ISLANDS,CODEINE,2010,3467.32
13517,VIRGIN ISLANDS,CODEINE,2011,3405.7
13518,VIRGIN ISLANDS,CODEINE,2012,3359.55
13519,VIRGIN ISLANDS,CODEINE,2013,3212.36
13520,VIRGIN ISLANDS,CODEINE,2014,3613.06
13521,VIRGIN ISLANDS,CODEINE,2015,3128.48
13522,VIRGIN ISLANDS,DIHYDROCODEINE,2007,0.45
13523,VIRGIN ISLANDS,DIHYDROCODEINE,2008,11.45
13524,VIRGIN ISLANDS,DIHYDROCODEINE,2009,1.38
13525,VIRGIN ISLANDS,DIHYDROCODEINE,2010,0.46
13526,VIRGIN ISLANDS,FENTANYL BASE,2006,22.91
13527,VIRGIN ISLANDS,FENTANYL BASE,2007,34.51
13528,VIRGIN ISLANDS,FENTANYL BASE,2008,51.69
13529,VIRGIN ISLANDS,FENTANYL BASE,2009,31.08
13530,VIRGIN ISLANDS,FENTANYL BASE,2010,33.5
13531,VIRGIN ISLANDS,FENTANYL BASE,2011,43.75
13532,VIRGIN ISLANDS,FENTANYL BASE,2012,33.12
13533,VIRGIN ISLANDS,FENTANYL BASE,2013,32.07
13534,VIRGIN ISLANDS,FENTANYL BASE,2014,29.1
13535,VIRGIN ISLANDS,FENTANYL BASE,2015,27.74
13536,VIRGIN ISLANDS,HYDROCODON,2011,2185.64
13537,VIRGIN ISLANDS,HYDROCODONE,2006,1634.69
13538,VIRGIN ISLANDS,HYDROCODONE,2007,2344.02
13539,VIRGIN ISLANDS,HYDROCODONE,2008,3551.01
13540,VIRGIN ISLANDS,HYDROCODONE,2009,1898.79
13541,VIRGIN ISLANDS,HYDROCODONE,2010,1716.96
13542,VIRGIN ISLANDS,HYDROCODONE,2012,2416.12
13543,VIRGIN ISLANDS,HYDROCODONE,2013,2062.96
13544,VIRGIN ISLANDS,HYDROCODONE,2014,1668.79
13545,VIRGIN ISLANDS,HYDROCODONE,2015,1564.49
13546,VIRGIN ISLANDS,HYDROMORPHONE,2006,33.61
13547,VIRGIN ISLANDS,HYDROMORPHONE,2007,102.93
13548,VIRGIN ISLANDS,HYDROMORPHONE,2008,111.36
13549,VIRGIN ISLANDS,HYDROMORPHONE,2009,73.44
13550,VIRGIN ISLANDS,HYDROMORPHONE,2010,74.44
13551,VIRGIN ISLANDS,HYDROMORPHONE,2011,89.76
13552,VIRGIN ISLANDS,HYDROMORPHONE,2012,53.64
13553,VIRGIN ISLANDS,HYDROMORPHONE,2013,67.81
13554,VIRGIN ISLANDS,HYDROMORPHONE,2014,130.69
13555,VIRGIN ISLANDS,HYDROMORPHONE,2015,105.64
13556,VIRGIN ISLANDS,LISDEXAMFETAMINE,2007,8.67
13557,VIRGIN ISLANDS,LISDEXAMFETAMINE,2008,136.45
13558,VIRGIN ISLANDS,LISDEXAMFETAMINE,2009,125.45
13559,VIRGIN ISLANDS,LISDEXAMFETAMINE,2010,95.38
13560,VIRGIN ISLANDS,LISDEXAMFETAMINE,2011,193.67
13561,VIRGIN ISLANDS,LISDEXAMFETAMINE,2012,228.93
13562,VIRGIN ISLANDS,LISDEXAMFETAMINE,2013,239.32
13563,VIRGIN ISLANDS,LISDEXAMFETAMINE,2014,287.32
13564,VIRGIN ISLANDS,LISDEXAMFETAMINE,2015,278.65
13565,VIRGIN ISLANDS,MEPERIDINE (PETHIDINE),2006,1474.24
13566,VIRGIN ISLANDS,MEPERIDINE (PETHIDINE),2007,1895.98
13567,VIRGIN ISLANDS,MEPERIDINE (PETHIDINE),2008,2464.8
13568,VIRGIN ISLANDS,MEPERIDINE (PETHIDINE),2009,1063.67
13569,VIRGIN ISLANDS,MEPERIDINE (PETHIDINE),2010,945.58
13570,VIRGIN ISLANDS,MEPERIDINE (PETHIDINE),2011,911.05
13571,VIRGIN ISLANDS,MEPERIDINE (PETHIDINE),2012,743.83
13572,VIRGIN ISLANDS,MEPERIDINE (PETHIDINE),2013,880.22
13573,VIRGIN ISLANDS,MEPERIDINE (PETHIDINE),2014,385.42
13574,VIRGIN ISLANDS,MEPERIDINE (PETHIDINE),2015,306.99
13575,VIRGIN ISLANDS,METHADONE,2006,496.53
13576,VIRGIN ISLANDS,METHADONE,2007,489.53
13577,VIRGIN ISLANDS,METHADONE,2008,891.12
13578,VIRGIN ISLANDS,METHADONE,2009,345.24
13579,VIRGIN ISLANDS,METHADONE,2010,431.99
13580,VIRGIN ISLANDS,METHADONE,2011,566.6
13581,VIRGIN ISLANDS,METHADONE,2012,502.21
13582,VIRGIN ISLANDS,METHADONE,2013,506.68
13583,VIRGIN ISLANDS,METHADONE,2014,454.36
13584,VIRGIN ISLANDS,METHADONE,2015,503.1
13585,VIRGIN ISLANDS,METHYLPHENIDATE,2006,825.76
13586,VIRGIN ISLANDS,METHYLPHENIDATE,2007,1164.63
13587,VIRGIN ISLANDS,METHYLPHENIDATE,2008,1326.14
13588,VIRGIN ISLANDS,METHYLPHENIDATE,2009,729.36
13589,VIRGIN ISLANDS,METHYLPHENIDATE,2010,907.42
13590,VIRGIN ISLANDS,METHYLPHENIDATE,2011,710.47
13591,VIRGIN ISLANDS,METHYLPHENIDATE (DL;D;L;ISOMERS),2012,904.77
13592,VIRGIN ISLANDS,METHYLPHENIDATE (DL;D;L;ISOMERS),2013,897.71
13593,VIRGIN ISLANDS,METHYLPHENIDATE (DL;D;L;ISOMERS),2014,876.13
13594,VIRGIN ISLANDS,METHYLPHENIDATE (DL;D;L;ISOMERS),2015,874.07
13595,VIRGIN ISLANDS,MORPHINE,2006,559.8
13596,VIRGIN ISLANDS,MORPHINE,2007,933.46
13597,VIRGIN ISLANDS,MORPHINE,2008,931.62
13598,VIRGIN ISLANDS,MORPHINE,2009,419.44
13599,VIRGIN ISLANDS,MORPHINE,2010,592.4
13600,VIRGIN ISLANDS,MORPHINE,2011,594.17
13601,VIRGIN ISLANDS,MORPHINE,2012,477.29
13602,VIRGIN ISLANDS,MORPHINE,2013,391.12
13603,VIRGIN ISLANDS,MORPHINE,2014,441.62
13604,VIRGIN ISLANDS,MORPHINE,2015,468.15
13605,VIRGIN ISLANDS,NALOXONE,2006,8.94
13606,VIRGIN ISLANDS,NALOXONE,2007,15.72
13607,VIRGIN ISLANDS,OPIUM POWDERED,2006,0.72
13608,VIRGIN ISLANDS,OPIUM POWDERED,2007,6.48
13609,VIRGIN ISLANDS,OPIUM POWDERED,2009,3.24
13610,VIRGIN ISLANDS,OPIUM POWDERED,2010,6.84
13611,VIRGIN ISLANDS,OPIUM POWDERED,2011,7.92
13612,VIRGIN ISLANDS,OPIUM POWDERED,2012,12.96
13613,VIRGIN ISLANDS,OPIUM POWDERED,2013,3.24
13614,VIRGIN ISLANDS,OPIUM POWDERED,2014,5.4
13615,VIRGIN ISLANDS,OPIUM POWDERED,2015,1.44
13616,VIRGIN ISLANDS,OXYCODONE,2006,1135.57
13617,VIRGIN ISLANDS,OXYCODONE,2007,1950.59
13618,VIRGIN ISLANDS,OXYCODONE,2008,2852.89
13619,VIRGIN ISLANDS,OXYCODONE,2009,1604.31
13620,VIRGIN ISLANDS,OXYCODONE,2010,2100.84
13621,VIRGIN ISLANDS,OXYCODONE,2011,2374.97
13622,VIRGIN ISLANDS,OXYCODONE,2012,2009.09
13623,VIRGIN ISLANDS,OXYCODONE,2013,2014.04
13624,VIRGIN ISLANDS,OXYCODONE,2014,1920.89
13625,VIRGIN ISLANDS,OXYCODONE,2015,2192.94
13626,VIRGIN ISLANDS,OXYMORPHONE,2010,5.35
13627,VIRGIN ISLANDS,OXYMORPHONE,2011,3.57
13628,VIRGIN ISLANDS,OXYMORPHONE,2012,2.85
13629,VIRGIN ISLANDS,OXYMORPHONE,2013,44.96
13630,VIRGIN ISLANDS,OXYMORPHONE,2014,47.11
13631,VIRGIN ISLANDS,OXYMORPHONE,2015,4.28
13632,VIRGIN ISLANDS,PENTOBARBITAL (SCHEDULE 2),2006,4488.63
13633,VIRGIN ISLANDS,PENTOBARBITAL (SCHEDULE 2),2007,6084.02
13634,VIRGIN ISLANDS,PENTOBARBITAL (SCHEDULE 2),2008,7289
13635,VIRGIN ISLANDS,PENTOBARBITAL (SCHEDULE 2),2009,4134.84
13636,VIRGIN ISLANDS,PENTOBARBITAL (SCHEDULE 2),2010,3256.24
13637,VIRGIN ISLANDS,PENTOBARBITAL (SCHEDULE 2),2011,3115.16
13638,VIRGIN ISLANDS,PENTOBARBITAL (SCHEDULE 2),2012,708.7
13639,VIRGIN ISLANDS,PENTOBARBITAL (SCHEDULE 2),2013,4987.18
13640,VIRGIN ISLANDS,PENTOBARBITAL (SCHEDULE 2),2015,3554.46
13641,VIRGIN ISLANDS,TAPENTADOL,2012,93.5
13642,VIRGIN ISLANDS,TAPENTADOL,2013,149.5
13643,VIRGIN ISLANDS,TAPENTADOL,2014,62
13644,VIRGIN ISLANDS,TAPENTADOL,2015,39
13645,VIRGINIA,ALFENTANIL,2006,10.57
13646,VIRGINIA,ALFENTANIL,2007,10.56
13647,VIRGINIA,ALFENTANIL,2008,18.56
13648,VIRGINIA,ALFENTANIL,2009,11.19
13649,VIRGINIA,ALFENTANIL,2010,10.05
13650,VIRGINIA,ALFENTANIL,2011,9.8
13651,VIRGINIA,ALFENTANIL,2012,6.34
13652,VIRGINIA,ALFENTANIL,2013,5.82
13653,VIRGINIA,ALFENTANIL,2014,5.21
13654,VIRGINIA,ALFENTANIL,2015,4.31
13655,VIRGINIA,AMOBARBITAL (SCHEDULE 2),2006,36.41
13656,VIRGINIA,AMOBARBITAL (SCHEDULE 2),2007,45.52
13657,VIRGINIA,AMOBARBITAL (SCHEDULE 2),2008,41.02
13658,VIRGINIA,AMOBARBITAL (SCHEDULE 2),2009,15.5
13659,VIRGINIA,AMOBARBITAL (SCHEDULE 2),2010,18.23
13660,VIRGINIA,AMOBARBITAL (SCHEDULE 2),2011,15.96
13661,VIRGINIA,AMOBARBITAL (SCHEDULE 2),2012,17.32
13662,VIRGINIA,AMOBARBITAL (SCHEDULE 2),2013,17.32
13663,VIRGINIA,AMOBARBITAL (SCHEDULE 2),2014,9.11
13664,VIRGINIA,AMOBARBITAL (SCHEDULE 2),2015,8.66
13665,VIRGINIA,AMPHETAMINE,2006,242814.85
13666,VIRGINIA,AMPHETAMINE,2007,273750.78
13667,VIRGINIA,AMPHETAMINE,2008,505385.15
13668,VIRGINIA,AMPHETAMINE,2009,344793.29
13669,VIRGINIA,AMPHETAMINE,2010,380083.6
13670,VIRGINIA,AMPHETAMINE,2011,434898.63
13671,VIRGINIA,AMPHETAMINE,2012,506548.19
13672,VIRGINIA,AMPHETAMINE,2013,539411.74
13673,VIRGINIA,AMPHETAMINE,2014,598401.89
13674,VIRGINIA,AMPHETAMINE,2015,642064.78
13675,VIRGINIA,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21CFR 1,2013,1070
13676,VIRGINIA,BUPRENORPHINE,2006,5097.86
13677,VIRGINIA,BUPRENORPHINE,2007,9151.87
13678,VIRGINIA,BUPRENORPHINE,2008,28629.31
13679,VIRGINIA,BUPRENORPHINE,2009,24503.17
13680,VIRGINIA,BUPRENORPHINE,2010,30211.1
13681,VIRGINIA,BUPRENORPHINE,2011,36186.9
13682,VIRGINIA,BUPRENORPHINE,2012,44610.53
13683,VIRGINIA,BUPRENORPHINE,2013,52652.9
13684,VIRGINIA,BUPRENORPHINE,2014,59013.49
13685,VIRGINIA,BUPRENORPHINE,2015,70979.56
13686,VIRGINIA,BUTALBITAL,2006,91424.95
13687,VIRGINIA,BUTALBITAL,2007,84575
13688,VIRGINIA,BUTALBITAL,2008,117875
13689,VIRGINIA,BUTALBITAL,2009,63335
13690,VIRGINIA,BUTALBITAL,2010,68165
13691,VIRGINIA,BUTALBITAL,2011,73280
13692,VIRGINIA,BUTALBITAL,2012,66480
13693,VIRGINIA,BUTALBITAL,2013,65805
13694,VIRGINIA,BUTALBITAL,2014,52400
13695,VIRGINIA,BUTALBITAL,2015,46680
13696,VIRGINIA,COCAINE,2006,1660.77
13697,VIRGINIA,COCAINE,2007,1536.43
13698,VIRGINIA,COCAINE,2008,2153.31
13699,VIRGINIA,COCAINE,2009,1130.1
13700,VIRGINIA,COCAINE,2010,1036.1
13701,VIRGINIA,COCAINE,2011,925.09
13702,VIRGINIA,COCAINE,2012,878.69
13703,VIRGINIA,COCAINE,2013,869.95
13704,VIRGINIA,COCAINE,2014,783.2
13705,VIRGINIA,COCAINE,2015,736.6
13706,VIRGINIA,CODEINE,2006,341008.83
13707,VIRGINIA,CODEINE,2007,327019.3
13708,VIRGINIA,CODEINE,2008,536935.76
13709,VIRGINIA,CODEINE,2009,296334.69
13710,VIRGINIA,CODEINE,2010,288706.46
13711,VIRGINIA,CODEINE,2011,315172.64
13712,VIRGINIA,CODEINE,2012,297134.57
13713,VIRGINIA,CODEINE,2013,274354.54
13714,VIRGINIA,CODEINE,2014,260369.38
13715,VIRGINIA,CODEINE,2015,276523.7
13716,VIRGINIA,D-METHAMPHETAMINE,2006,241.7
13717,VIRGINIA,D-METHAMPHETAMINE,2007,262.96
13718,VIRGINIA,D-METHAMPHETAMINE,2008,389.67
13719,VIRGINIA,D-METHAMPHETAMINE,2009,169.52
13720,VIRGINIA,D-METHAMPHETAMINE,2010,136.18
13721,VIRGINIA,D-METHAMPHETAMINE,2011,54.24
13722,VIRGINIA,D-METHAMPHETAMINE,2012,45.8
13723,VIRGINIA,D-METHAMPHETAMINE,2013,38.97
13724,VIRGINIA,D-METHAMPHETAMINE,2014,2.41
13725,VIRGINIA,D-METHAMPHETAMINE,2015,52.62
13726,VIRGINIA,DIHYDROCODEINE,2006,2259.39
13727,VIRGINIA,DIHYDROCODEINE,2007,1623.04
13728,VIRGINIA,DIHYDROCODEINE,2008,2504.41
13729,VIRGINIA,DIHYDROCODEINE,2009,1193.03
13730,VIRGINIA,DIHYDROCODEINE,2010,1042.26
13731,VIRGINIA,DIHYDROCODEINE,2011,1073.4
13732,VIRGINIA,DIHYDROCODEINE,2012,770.93
13733,VIRGINIA,DIHYDROCODEINE,2013,337.11
13734,VIRGINIA,DIHYDROCODEINE,2014,34.19
13735,VIRGINIA,DIHYDROCODEINE,2015,35.24
13736,VIRGINIA,DL-METHAMPHETAMINE RACEMIC BASE,2010,56.66
13737,VIRGINIA,DL-METHAMPHETAMINE RACEMIC BASE,2011,92.03
13738,VIRGINIA,DL-METHAMPHETAMINE RACEMIC BASE,2012,118.15
13739,VIRGINIA,DL-METHAMPHETAMINE RACEMIC BASE,2013,163.55
13740,VIRGINIA,DL-METHAMPHETAMINE RACEMIC BASE,2014,198.92
13741,VIRGINIA,DL-METHAMPHETAMINE RACEMIC BASE,2015,151.5
13742,VIRGINIA,FENTANYL BASE,2006,8858.49
13743,VIRGINIA,FENTANYL BASE,2007,9397.3
13744,VIRGINIA,FENTANYL BASE,2008,17639.65
13745,VIRGINIA,FENTANYL BASE,2009,10381.42
13746,VIRGINIA,FENTANYL BASE,2010,12114.6
13747,VIRGINIA,FENTANYL BASE,2011,11060.27
13748,VIRGINIA,FENTANYL BASE,2012,11069.05
13749,VIRGINIA,FENTANYL BASE,2013,10884.35
13750,VIRGINIA,FENTANYL BASE,2014,10383.02
13751,VIRGINIA,FENTANYL BASE,2015,9569.11
13752,VIRGINIA,GAMMA HYDROXYBUTYRIC ACID,2007,891.64
